,Sample ID,Sample Name,Lab Name,Date Received,Date Completed,Strain,Category,Type,Pass/fail?,Fail Reason,Active,Regulator ID,Regulator Batch ID,Regulator Batch ID 2,Regulator Lot ID,Regulator Pre-Transfer ID,Batch ID,Batch Size,Batch Size Unit,Lot ID,Lot Size,Lot Size Unit,Harvest ID,Production Date,Manifest ID,Production Run ID,Units Per Serving,Servings Per Container,Unit Description,Container Description,cannabinoids_thca,cannabinoids_thcv,cannabinoids_cannabinoids_unit,cannabinoids_cbda,cannabinoids_cbga,cannabinoids_cbn,cannabinoids_cbdva,cannabinoids_cbd,cannabinoids_vitamin_e_acetate,cannabinoids_cbdv,cannabinoids_cbc,cannabinoids_d8_thc,cannabinoids_cbg,cannabinoids_d9_thc,cannabinoids_cbl,pesticides_daminozide,pesticides_mgk_264,pesticides_etoxazole,pesticides_methiocarb,pesticides_ethoprophos,pesticides_fludioxonil,pesticides_chlorpyrifos,pesticides_chlorantraniliprole,pesticides_clofentezine,pesticides_diazinon,pesticides_pyrethrins,pesticides_fipronil,pesticides_spiroxamine,pesticides_phosmet,pesticides_kresoxim_methyl,pesticides_etofenprox,pesticides_azoxystrobin,pesticides_dimethoate,pesticides_permethrins,pesticides_fenoxycarb,pesticides_methyl_parathion,pesticides_piperonyl_butoxide,pesticides_metalaxyl,pesticides_bifenazate,pesticides_hexythiazox,pesticides_abamectin,pesticides_paclobutrazol,pesticides_tebuconazole,pesticides_methomyl,pesticides_malathion,pesticides_prallethrin,pesticides_pyridaben,pesticides_cyfluthrin,pesticides_bifenthrin,pesticides_myclobutanil,pesticides_pesticides_unit,pesticides_acetamiprid,pesticides_imazalil,pesticides_spinosad,pesticides_fenpyroximate,pesticides_aldicarb,pesticides_boscalid,pesticides_cypermethrin,pesticides_oxamyl,pesticides_spiromesifen,pesticides_propiconazole,pesticides_chlorfenapyr,pesticides_trifloxystrobin,pesticides_thiamethoxam,pesticides_acephate,pesticides_carbaryl,pesticides_propoxur,pesticides_acequinocyl,pesticides_flonicamid,pesticides_thiacloprid,pesticides_dichlorvos,pesticides_imidacloprid,pesticides_naled,pesticides_spirotetramat,pesticides_carbofuran,microbials_aspergillus,microbials_coliforms,microbials_salmonella,microbials_aerobic_bacteria,microbials_ecoli,microbials_btgn_bacteria,microbials_yeast_and_mold,microbials_microbials_unit,solvents_propane,solvents_hexanes,solvents_chloroform,solvents_heptane,solvents_methylene_chloride,solvents_ethylene_oxide,solvents_trichloroethene,solvents_isopropanol,solvents_ethyl_ether,solvents_pentane,solvents_toluene,solvents_xylenes,solvents_butane,solvents_methanol,solvents_acetonitrile,solvents_ethyl_acetate,solvents_benzene,solvents_solvents_unit,solvents_acetone,solvents_1_2_dichloro_ethane,solvents_ethanol,terpenes_3_carene,terpenes_alpha_bisabolol,terpenes_alpha_pinene,terpenes_eucalyptol,terpenes_alpha_terpinene,terpenes_geraniol,terpenes_guaiol,terpenes_beta_pinene,terpenes_beta_myrcene,terpenes_fenchol,terpenes_isoborneol,terpenes_menthol,terpenes_caryophyllene_oxide,terpenes_ocimene,terpenes_citronellol,terpenes_eugenol,terpenes_ro_cymene,terpenes_camphene,terpenes_beta_caryophyllene,terpenes_alpha_humulene,terpenes_terpinolene,terpenes_trans_nerolidol,terpenes_geranyl_acetate,terpenes_gamma_terpinene,terpenes_alpha_phellandrene,terpenes_beta_ocimene,terpenes_terpenes_unit,terpenes_isopulegol,terpenes_cis_nerolidol,terpenes_linalool,terpenes_fenchone,terpenes_delta_limonene,moisture_percent_moisture,moisture_moisture_unit,homogeneity_homogeneity,homogeneity_homogeneity_unit,water_activity_water_activity_unit,water_activity_water_activity,metals_nickel,metals_chromium,metals_metals_unit,metals_mercury,metals_cadmium,metals_lead,metals_copper,metals_arsenic,foreign_matter_foreign_matter_unit,foreign_matter_other,foreign_matter_stems,foreign_matter_pests,Classification,Production Method,solvents_n_butane,solvents_2_methylpentane,solvents_heptanes,solvents_o_xylene,solvents_1_pentanol,solvents_n_hexane,solvents_ethylene_glycol,solvents_dimethyl_sulfoxide,solvents_n_pentane,solvents_p_xylene,solvents_2_butanol,solvents_pentanes,solvents_1_2_dimethoxy_ethane,solvents_2_3_dimethyl_butane,solvents_2_ethoxyethanol,solvents_cyclohexane,solvents_n_n_dimethylfromamide,solvents_1_propanol,solvents_2_butanone,solvents_3_methylpentane,solvents_1_butanol,solvents_butanes,solvents_ethyl_benzene,solvents_n_n_dimethylacetamide,solvents_tetrahydrofuran,solvents_2_2_dimethyl_butane,solvents_pyridine,solvents_isopentane,solvents_cumene,solvents_iso_butane,solvents_1_4_dioxane,cannabinoids_total,terpenes_total,"
"
31,BC-20-CS-6786,Starseed Skunk #1 Bud,Viridis Labs,11/11/2020,11/17/2020,"Starseed Skunk
",Plant,Flower - Cured,Passed,,,1A4050100001E15000003313,1A4050100001E15000003192,,,,,,,,,,,,,,,,,,21.4%,,,0.0%,,0.0%,,0.0%,,,,,,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.0%,,,,,0.0%,,,0.0%,,0.1%,0.0%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.3%,,,,,,0.571,0.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,BC-20-CS-6787,Lightsaber Buds,Viridis Labs,11/11/2020,11/17/2020,,Plant,Flower - Cured,Passed,,,1A4050300005720000001971,1A4050300005720000001903,,,,,,,,,,,,,,,,,,24.7%,,,0.0%,,0.0%,,0.0%,,,,,,1.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.1%,,,,,0.0%,,,0.0%,,0.1%,0.1%,0.2%,,,,,2 0.0%,,0.0%,,0.0%,,0.1%,,,,,,0.456,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,BC-20-CS-6788,Lightsaber Buds,Viridis Labs,11/11/2020,11/17/2020,,Plant,Flower - Cured,Passed,,,1A4050300005720000001972,1A4050300005720000001904,,,,,,,,,,,,,,,,,,24.4%,,,0.0%,,0.0%,,0.0%,,,,,,1.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.1%,,,0.0%,,0.1%,0.1%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.3%,,,,,2 0.0%,,0.0%,,0.0%,,0.1%,,,,,,0.435,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,BC-20-CS-6789,Runtz Popcorn,Viridis Labs,11/11/2020,11/17/2020,"Runtz
",Plant,Flower - Cured,Passed,,,1A4050100002CF0000001011,1A4050100002CF0000000819,,,,,,,,,,,,,,,,,,33.4%,,,0.1%,,0.0%,,0.0%,,,,,,0.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.1%,,,0.0%,,0.1%,0.7%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.0%,,0.7%,,,,,,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,BC-20-CS-6790,Ice Cream Cake Bud,Viridis Labs,11/11/2020,11/17/2020,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A4050300005721000001798,1A4050300005721000001797,,,,,,,,,,,,,,,,,,24.5%,,,0.1%,,0.0%,,0.0%,,,,,,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.0%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.0%,,,,,2 0.0%,,0.1%,,0.1%,,0.4%,,,,,,0.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,BC-20-CS-6791,Ice Cream Cake Popcorn,Viridis Labs,11/11/2020,11/17/2020,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A4050300005721000001799,1A4050300005721000001796,,,,,,,,,,,,,,,,,,19.8%,,,0.0%,,0.0%,,0.0%,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.0%,,,,,0.0%,,,0.0%,,0.1%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.2%,,,,,,0.435,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,BC-20-CS-6792,Ice Cream Cake Buds,Viridis Labs,11/11/2020,11/17/2020,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A4050300005721000001800,1A4050300005721000001795,,,,,,,,,,,,,,,,,,24.7%,,,0.1%,,0.0%,,0.0%,,,,,,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.0%,,,,,0.0%,,,0.0%,,0.1%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.3%,,,,,,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,BC-20-CS-7241,Orange Cream Flower,Viridis Labs,11/24/2020,11/30/2020,"Orange Cream
",Plant,Flower - Cured,Passed,,,1A4050300005721000002030,1A4050300005721000001981,,,,,,,,,,,,,,,,,,23.5%,,,0.0%,,0.0%,,0.0%,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.0%,,,,,0.0%,,,0.0%,,0.3%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.0%,,0.1%,,,,,,0.493,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,BC-20-CS-7242,Ice Cream Cake Popcorn,Viridis Labs,11/24/2020,11/30/2020,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A4050300005721000002031,1A4050300005721000001971,,,,,,,,,,,,,,,,,,21.7%,,,0.0%,,0.0%,,0.0%,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.0%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.0%,,,,,2 0.0%,,0.1%,,0.1%,,0.3%,,,,,,0.444,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,BC-20-CS-7243,Ice Cream Cake Flower,Viridis Labs,11/24/2020,11/30/2020,"Ice Cream Cake
",Plant,Flower - Cured,Passed,,,1A4050300005721000002032,1A4050300005721000001973,,,,,,,,,,,,,,,,,,27.4%,,,0.1%,,0.0%,,0.0%,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.0%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.4%,,,,,,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,BC-20-CS-7244,Ice Cream Cake Kief,Viridis Labs,11/24/2020,11/30/2020,"Ice Cream Cake
",Plant,Kief,Passed,,,1A4050300005721000002033,1A4050300005721000001974,,,,,,,,,,,,,,,,,,54.7%,,,0.2%,,0.0%,,0.0%,,,,,,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.1%,,,0.0%,,0.2%,0.0%,,,,,0.0%,,,0.0%,,0.3%,0.1%,0.0%,,,,,2 0.0%,,0.1%,,0.2%,,1.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,BC-20-CS-7245,Kosher Triangle Popcorn,Viridis Labs,11/24/2020,11/30/2020,"Kosher Triangle
",Plant,Flower - Cured,Passed,,,1A4050300005721000002034,1A4050300005721000001975,,,,,,,,,,,,,,,,,,24.8%,,,0.0%,,0.0%,,0.0%,,,,,,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.3%,,,,,0.0%,,,0.0%,,0.1%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.0%,,0.0%,,,,,,0.472,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,BC-20-CS-7246,Yukon Gold Popcorn,Viridis Labs,11/24/2020,11/30/2020,"Yukon Gold
",Plant,Flower - Cured,Passed,,,1A4050300005721000002035,1A4050300005721000001970,,,,,,,,,,,,,,,,,,18.2%,,,0.0%,,0.0%,,0.0%,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.2%,,,0.0%,,0.1%,0.2%,,,,,0.0%,,,0.0%,,0.0%,0.0%,0.0%,,,,,2 0.0%,,0.0%,,0.0%,,0.1%,,,,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,BC-20-CS-7247,Glueberry Popcorn,Viridis Labs,11/24/2020,11/30/2020,"Glueberry
",Plant,Flower - Cured,Passed,,,1A4050300005721000002036,1A4050300005721000001972,,,,,,,,,,,,,,,,,,21.9%,,,0.0%,,0.0%,,0.0%,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.2%,,,0.0%,,0.1%,0.4%,,,,,0.0%,,,0.0%,,0.1%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.0%,,0.0%,,,,,,0.450,0.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,BC-20-CS-7471,Moon Child (popcorn),Viridis Labs,12/01/2020,12/04/2020,"Moon Child
",Plant,Flower - Cured,Passed,,,1A4050300005721000002279,1A4050300005721000002206,,,,,,,,,,,,,,,,,,21.3%,,,0.0%,,0.0%,,0.0%,,,,,,0.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.1%,,,,,0.0%,,,0.0%,,0.1%,0.0%,0.4%,,,,,2 0.1%,,0.0%,,0.0%,,0.1%,,,,,,0.387,0.597,0.018,,0.002,0.003,0.003,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,BC-20-CS-7472,Cascadia Quake,Viridis Labs,12/01/2020,12/04/2020,"Cascadia Quake
",Plant,Flower - Cured,Passed,,,1A4050300005721000002280,1A4050300005721000002110,,,,,,,,,,,,,,,,,,20.6%,,,0.0%,,0.0%,,0.0%,,,,,,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.2%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.2%,,,,,,0.417,0.668,0.021,,0.001,0.003,0.002,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,BC-20-CS-7475,Strawberry Guava (popcorn),Viridis Labs,12/01/2020,12/04/2020,"Strawberry Guava
",Plant,Flower - Cured,Passed,,,1A4050300005722000001811,1A4050300005722000001805,,,,,,,,,,,,,,,,,,24.7%,,,0.0%,,0.0%,,0.0%,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.2%,,,,,0.0%,,,0.0%,,0.1%,0.0%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.3%,,,,,,0.441,0.480,0.013,,0.001,0.003,0.002,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,BC-20-CS-7476,Strawberry Guava,Viridis Labs,12/01/2020,12/04/2020,"Strawberry Guava
",Plant,Flower - Cured,Passed,,,1A4050300005722000001812,1A4050300005722000001804,,,,,,,,,,,,,,,,,,25.2%,,,0.0%,,0.0%,,0.0%,,,,,,0.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.2%,,,,,0.0%,,,0.0%,,0.1%,0.0%,0.0%,,,,,2 0.0%,,0.0%,,0.0%,,0.3%,,,,,,0.460,0.592,0.433,,0.001,0.002,0.001,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,BC-20-CS-7477,Lightsaber,Viridis Labs,12/01/2020,12/04/2020,,Plant,Flower - Cured,Passed,,,1A4050300005722000001813,1A4050300005722000001809,,,,,,,,,,,,,,,,,,27.8%,,,0.1%,,0.0%,,0.0%,,,,,,0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.1%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.2%,,,,,2 0.0%,,0.0%,,0.0%,,0.1%,,,,,,0.445,0.430,0.011,,0.001,0.002,0.002,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,BC-20-CS-7478,Lightsaber,Viridis Labs,12/01/2020,12/04/2020,,Plant,Flower - Cured,Passed,,,1A4050300005722000001814,A4050300005722000001810,,,,,,,,,,,,,,,,,,27.8%,,,0.0%,,0.0%,,0.0%,,,,,,0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.1%,,,0.0%,,0.1%,0.2%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.3%,,,,,2 0.0%,,0.0%,,0.1%,,0.1%,,,,,,0.460,0.450,0.007,,0.012,0.002,0.002,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,BC-20-CS-7479,Lightsaber,Viridis Labs,12/01/2020,12/04/2020,,Plant,Flower - Cured,Passed,,,1A4050300005722000001815,1A4050300005722000001803,,,,,,,,,,,,,,,,,,27.2%,,,0.0%,,0.0%,,0.0%,,,,,,0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.1%,,,0.0%,,0.1%,0.2%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.3%,,,,,2 0.0%,,0.0%,,0.0%,,0.1%,,,,,,0.468,0.460,0.029,,0.009,0.002,0.001,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,BC-20-CS-7480,Lightsaber,Viridis Labs,12/01/2020,12/04/2020,,Plant,Flower - Cured,Passed,,,1A4050300005722000001816,1A4050300005722000001807,,,,,,,,,,,,,,,,,,25.9%,,,0.0%,,0.0%,,0.0%,,,,,,0.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.1%,,,0.0%,,0.1%,0.2%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.3%,,,,,2 0.0%,,0.0%,,0.1%,,0.1%,,,,,,0.461,0.432,0.023,,0.007,0.002,0.001,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,BC-20-CS-7481,GG4 Death Star (popcorn),Viridis Labs,12/01/2020,12/04/2020,"GG4
",Plant,Flower - Cured,Passed,,,1A4050300005722000001817,1A4050300005722000001801,,,,,,,,,,,,,,,,,,28.3%,,,0.0%,,0.0%,,0.0%,,,,,,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.3%,,,,,0.0%,,,0.0%,,0.3%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.4%,,,,,,0.458,0.440,0.023,,0.006,0.003,0.001,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,BC-20-CS-7482,GG4 Death Star,Viridis Labs,12/01/2020,12/04/2020,"GG4
",Plant,Flower - Cured,Passed,,,1A4050300005722000001818,1A4050300005722000001799,,,,,,,,,,,,,,,,,,32.9%,,,0.0%,,0.0%,,0.0%,,,,,,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.5%,,,,,0.0%,,,0.0%,,0.5%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.5%,,,,,,0.474,0.421,0.024,,0.005,0.003,0.002,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,BC-20-CS-7483,GG4 Death Star,Viridis Labs,12/01/2020,12/04/2020,"GG4
",Plant,Kief,Passed,,,1A4050300005722000001819,1A4050300005722000001800,,,,,,,,,,,,,,,,,,70.8%,,,0.1%,,0.0%,,0.0%,,,,,,0.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.3%,,,,,0.0%,,,0.0%,,0.3%,0.1%,0.0%,,,,,2 0.0%,,0.1%,,0.3%,,0.5%,,,,,,,0.173,0.045,,0.007,0.001,0.005,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,BC-20-CS-7484,Jenny Kush,Viridis Labs,12/01/2020,12/04/2020,"Jenny Kush
",Plant,Kief,Passed,,,1A4050300005722000001820,1A4050300005722000001781,,,,,,,,,,,,,,,,,,65.4%,,,0.1%,,0.0%,,0.0%,,,,,,3.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.1%,0.6%,,,,,0.0%,,,0.0%,,0.2%,0.1%,0.0%,,,,,2 0.0%,,0.1%,,0.1%,,0.4%,,,,,,,0.165,0.114,,0.024,0.001,0.015,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,BC-20-CS-7516,Aqua XT,Viridis Labs,12/01/2020,12/04/2020,,Other,NA,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detected,CFU/g,Detected,,Detected,,CFU/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aw,ppm,ppm,,ppm,ppm,ppm,,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,BC-20-CS-7802,Kosher Triangle Kief,Viridis Labs,12/08/2020,12/11/2020,"Kosher Triangle
",Plant,Kief,Passed,,,1A4050300005722000001955,1A4050300005722000001885,,,,,,,,,,,,,,,,,,68.5%,,,0.1%,,0.0%,,0.0%,,,,,,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.0%,,,0.0%,,0.0%,0.7%,,,,,0.0%,,,0.0%,,0.1%,0.1%,0.0%,,,,,2 0.0%,,0.0%,,0.1%,,0.1%,,,,,,,0.251,0.099,,0.008,0.001,0.015,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,BC-20-CS-7839,4x,Viridis Labs,12/08/2020,12/11/2020,,Other,NA,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detected,CFU/g,Detected,,Detected,,CFU/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ppm,ppm,,ppm,ppm,ppm,ppm,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,BC-20-CS-7840,Turbo,Viridis Labs,12/08/2020,12/11/2020,,Other,NA,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detected,CFU/g,Detected,,Detected,,CFU/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ppm,ppm,,ppm,ppm,ppm,ppm,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
